idMesure,dateMesure,pressionMer,directionVent,vitesseVent,temperature,humidite,nebulosite,pressionStation,hauteurNeige,codStation,codTempsPresent
1153,2018-10-20 09:00:00,101780,180,6.200000,299.050000,50,\N,101710,\N,61972,\N
1154,2018-10-20 09:00:00,\N,70,2.900000,302.450000,67,\N,\N,\N,61976,\N
1155,2018-10-20 09:00:00,101450,310,9.600000,300.850000,76,\N,101300,\N,61980,0
1156,2018-10-20 09:00:00,101990,210,3.600000,281.750000,35,\N,101620,\N,61998,\N
1157,2018-10-20 09:00:00,101510,110,3.100000,303.050000,67,\N,101430,\N,67005,0
1158,2018-10-20 09:00:00,102090,220,8.700000,278.050000,62,90,102000,0.000000,71805,0
1159,2018-10-20 09:00:00,101020,90,5.300000,299.850000,73,\N,100700,\N,78890,\N
1160,2018-10-20 09:00:00,101090,60,3.700000,299.350000,77,\N,100580,\N,78894,\N
1161,2018-10-20 09:00:00,101070,0,0.000000,295.050000,97,\N,100980,\N,78897,\N
1162,2018-10-20 09:00:00,101010,60,5.800000,299.950000,78,\N,100570,\N,78922,\N
1163,2018-10-20 09:00:00,100990,150,1.100000,296.750000,92,\N,100900,\N,78925,0
1164,2018-10-20 09:00:00,100870,170,0.900000,297.150000,95,\N,100810,\N,81401,\N
1165,2018-10-20 09:00:00,100870,0,0.000000,295.750000,95,\N,100780,\N,81405,10
1166,2018-10-20 09:00:00,100870,320,0.700000,295.250000,98,\N,100790,\N,81408,\N
1167,2018-10-20 09:00:00,100970,40,0.700000,296.450000,96,\N,99750,\N,81415,\N
1168,2018-10-20 09:00:00,97580,110,8.700000,262.850000,89,101,97040,\N,89642,70
1169,2018-10-20 12:00:00,103180,70,3.000000,287.950000,66,\N,102310,0.000000,7005,0
1170,2018-10-20 12:00:00,103200,30,2.000000,287.650000,58,\N,102630,\N,7015,0
1171,2018-10-20 12:00:00,103240,70,4.200000,290.550000,63,0,103140,\N,7020,1
1172,2018-10-20 12:00:00,103190,90,3.600000,289.050000,58,\N,102380,0.000000,7027,0
1173,2018-10-20 12:00:00,103160,70,3.500000,288.550000,57,\N,101330,0.000000,7037,0
1174,2018-10-20 12:00:00,103000,30,1.800000,289.450000,59,\N,101860,0.000000,7072,0
1175,2018-10-20 12:00:00,103100,60,5.300000,289.350000,71,\N,101920,0.000000,7110,0
1176,2018-10-20 12:00:00,103140,70,4.000000,289.850000,66,25,102440,\N,7117,2
1177,2018-10-20 12:00:00,103010,40,5.100000,290.450000,63,\N,102570,0.000000,7130,10
1178,2018-10-20 12:00:00,103060,40,4.700000,288.850000,65,\N,101320,0.000000,7139,0
1179,2018-10-20 12:00:00,103030,30,4.800000,289.850000,57,75,101950,0.000000,7149,3
1180,2018-10-20 12:00:00,102940,10,3.000000,290.250000,67,\N,101530,0.000000,7168,0
1181,2018-10-20 12:00:00,102860,360,3.500000,289.950000,70,\N,98820,\N,7181,0
1182,2018-10-20 12:00:00,102860,60,1.800000,290.150000,64,\N,101060,0.000000,7190,0
1183,2018-10-20 12:00:00,102930,50,5.500000,290.050000,64,50,102410,\N,7207,2
1184,2018-10-20 12:00:00,102850,60,5.600000,290.050000,66,\N,102540,0.000000,7222,0
1185,2018-10-20 12:00:00,102880,50,4.000000,290.850000,64,\N,101540,0.000000,7240,0
1186,2018-10-20 12:00:00,102760,70,3.800000,293.650000,54,\N,100810,0.000000,7255,0
1187,2018-10-20 12:00:00,102660,\N,5.700000,292.650000,54,\N,100000,0.000000,7280,0
1188,2018-10-20 12:00:00,102820,330,1.800000,288.250000,74,40,99570,0.000000,7299,10
1189,2018-10-20 12:00:00,102670,40,5.200000,291.350000,73,75,102400,\N,7314,3
1190,2018-10-20 12:00:00,102790,40,5.400000,290.750000,69,\N,101360,0.000000,7335,0
1191,2018-10-20 12:00:00,102460,60,6.800000,294.650000,39,\N,97820,0.000000,7434,0
1192,2018-10-20 12:00:00,102650,360,1.900000,288.850000,69,\N,98800,0.000000,7460,0
1193,2018-10-20 12:00:00,\N,360,1.500000,290.250000,50,\N,92950,0.000000,7471,0
1194,2018-10-20 12:00:00,102600,360,2.200000,288.650000,72,0,99750,0.000000,7481,2
1195,2018-10-20 12:00:00,102510,110,0.900000,293.750000,59,\N,101940,0.000000,7510,0
1196,2018-10-20 12:00:00,102390,330,2.200000,294.050000,59,\N,99360,0.000000,7535,0
1197,2018-10-20 12:00:00,102170,190,1.200000,293.650000,53,\N,94140,0.000000,7558,0
1198,2018-10-20 12:00:00,102320,30,5.800000,293.650000,56,\N,101450,0.000000,7577,0
1199,2018-10-20 12:00:00,\N,200,2.300000,294.750000,46,\N,92280,\N,7591,0
1200,2018-10-20 12:00:00,102510,10,0.800000,291.150000,83,90,101810,0.000000,7607,0
1201,2018-10-20 12:00:00,102440,120,0.700000,291.450000,78,\N,98210,0.000000,7621,0
1202,2018-10-20 12:00:00,102420,280,2.100000,291.050000,81,\N,97610,0.000000,7627,0
1203,2018-10-20 12:00:00,102460,270,2.500000,289.250000,89,100,100680,0.000000,7630,0
1204,2018-10-20 12:00:00,102300,20,4.500000,294.950000,58,90,102210,\N,7643,0
1205,2018-10-20 12:00:00,102250,230,1.700000,294.350000,70,\N,101870,0.000000,7650,0
1206,2018-10-20 12:00:00,102190,160,1.900000,297.450000,46,\N,100770,\N,7661,\N
1207,2018-10-20 12:00:00,102170,190,2.800000,295.750000,69,10,101870,0.000000,7690,1
1208,2018-10-20 12:00:00,102330,130,3.500000,295.950000,64,90,101820,0.000000,7747,0
1209,2018-10-20 12:00:00,102120,230,3.900000,296.650000,73,\N,102020,0.000000,7761,0
1210,2018-10-20 12:00:00,102160,360,3.700000,296.350000,71,\N,102020,0.000000,7790,0
1211,2018-10-20 12:00:00,101340,60,2.600000,301.750000,65,\N,101290,\N,61968,\N
1212,2018-10-20 12:00:00,101720,180,7.900000,299.350000,48,\N,101650,\N,61972,\N
1213,2018-10-20 12:00:00,\N,70,2.200000,301.750000,70,\N,\N,\N,61976,\N
1214,2018-10-20 12:00:00,101370,310,11.600000,299.950000,76,75,101220,\N,61980,0
1215,2018-10-20 12:00:00,101950,80,6.700000,279.750000,65,\N,101580,\N,61998,\N
1216,2018-10-20 12:00:00,101350,210,2.100000,302.250000,66,\N,101270,\N,67005,0
1217,2018-10-20 12:00:00,102140,200,11.100000,280.750000,68,100,102050,0.000000,71805,3
1218,2018-10-20 12:00:00,101180,70,6.000000,301.750000,68,\N,100860,\N,78890,\N
1219,2018-10-20 12:00:00,101270,60,4.300000,301.350000,70,\N,100760,\N,78894,\N
1220,2018-10-20 12:00:00,101210,80,0.500000,301.250000,75,\N,101120,\N,78897,\N
1221,2018-10-20 12:00:00,101210,80,6.300000,302.050000,72,\N,100770,\N,78922,\N
1222,2018-10-20 12:00:00,101180,80,3.200000,301.050000,74,\N,101090,\N,78925,0
1223,2018-10-20 12:00:00,101080,140,2.300000,300.750000,82,\N,101020,\N,81401,\N
1224,2018-10-20 12:00:00,101110,130,2.500000,301.350000,75,\N,101020,\N,81405,0
1225,2018-10-20 12:00:00,101090,120,1.900000,302.950000,69,\N,101010,\N,81408,\N
1226,2018-10-20 12:00:00,101200,10,1.200000,302.750000,69,\N,100000,\N,81415,\N
1227,2018-10-20 12:00:00,97100,120,21.100000,262.050000,89,\N,96560,\N,89642,\N
1228,2018-10-20 15:00:00,103080,20,1.900000,289.050000,60,\N,102210,0.000000,7005,0
1229,2018-10-20 15:00:00,103070,40,2.800000,288.950000,53,\N,102500,\N,7015,0
1230,2018-10-20 15:00:00,103130,50,3.500000,289.850000,68,0,103030,\N,7020,2
1231,2018-10-20 15:00:00,103050,20,3.000000,288.850000,65,\N,102240,0.000000,7027,0
1232,2018-10-20 15:00:00,103020,30,2.100000,290.050000,48,\N,101200,0.000000,7037,0
1233,2018-10-20 15:00:00,102890,10,3.200000,290.850000,46,\N,101750,0.000000,7072,0
1234,2018-10-20 15:00:00,102920,50,4.500000,289.950000,67,\N,101750,0.000000,7110,0
1235,2018-10-20 15:00:00,102980,60,5.700000,288.650000,71,10,102280,\N,7117,2
1236,2018-10-20 15:00:00,102880,20,3.500000,291.550000,53,\N,102440,0.000000,7130,0
1237,2018-10-20 15:00:00,102920,50,4.000000,290.150000,59,\N,101190,0.000000,7139,0
1238,2018-10-20 15:00:00,102940,20,4.300000,289.750000,55,25,101860,0.000000,7149,1
1239,2018-10-20 15:00:00,102830,10,3.600000,291.150000,60,\N,101430,0.000000,7168,0
1240,2018-10-20 15:00:00,102770,30,3.900000,290.650000,57,\N,98740,\N,7181,0
1241,2018-10-20 15:00:00,102770,40,3.600000,291.350000,55,\N,100980,0.000000,7190,0
1242,2018-10-20 15:00:00,102780,50,8.200000,291.550000,56,\N,102270,\N,7207,\N
1243,2018-10-20 15:00:00,102740,50,4.200000,292.350000,58,\N,102430,0.000000,7222,0
1244,2018-10-20 15:00:00,102790,40,3.600000,292.550000,55,\N,101460,0.000000,7240,0
1245,2018-10-20 15:00:00,102660,40,3.800000,294.150000,50,\N,100710,0.000000,7255,0
1246,2018-10-20 15:00:00,102570,250,5.800000,293.650000,49,\N,99920,0.000000,7280,0
1247,2018-10-20 15:00:00,102740,340,4.100000,288.250000,74,10,99500,0.000000,7299,10
1248,2018-10-20 15:00:00,102550,40,5.900000,292.250000,67,75,102280,\N,7314,2
1249,2018-10-20 15:00:00,102620,30,6.200000,293.050000,55,\N,101200,0.000000,7335,0
1250,2018-10-20 15:00:00,102330,50,6.900000,295.050000,38,\N,97710,0.000000,7434,0
1251,2018-10-20 15:00:00,102490,350,3.300000,292.550000,51,\N,98690,0.000000,7460,0
1252,2018-10-20 15:00:00,\N,80,3.200000,291.750000,41,\N,92910,0.000000,7471,10
1253,2018-10-20 15:00:00,102480,360,3.900000,290.150000,61,0,99650,0.000000,7481,2
1254,2018-10-20 15:00:00,102380,350,2.500000,295.750000,55,\N,101820,0.000000,7510,0
1255,2018-10-20 15:00:00,102280,340,1.900000,295.850000,55,\N,99270,0.000000,7535,0
1256,2018-10-20 15:00:00,102040,260,2.400000,295.250000,44,\N,94060,0.000000,7558,0
1257,2018-10-20 15:00:00,102250,20,6.600000,294.350000,50,\N,101380,0.000000,7577,0
1258,2018-10-20 15:00:00,\N,200,4.000000,295.250000,44,\N,92150,\N,7591,0
1259,2018-10-20 15:00:00,102400,240,0.600000,294.050000,68,\N,101710,0.000000,7607,0
1260,2018-10-20 15:00:00,102350,350,2.000000,292.150000,76,\N,98130,0.000000,7621,0
1261,2018-10-20 15:00:00,102270,310,2.100000,293.650000,70,\N,97500,0.000000,7627,0
1262,2018-10-20 15:00:00,102410,290,3.000000,290.450000,82,100,100630,0.000000,7630,0
1263,2018-10-20 15:00:00,102200,200,1.100000,295.450000,59,100,102110,\N,7643,0
1264,2018-10-20 15:00:00,102180,180,1.100000,295.750000,59,100,101810,0.000000,7650,0
1265,2018-10-20 15:00:00,102160,210,2.800000,295.150000,62,\N,100730,\N,7661,\N
1266,2018-10-20 15:00:00,102130,180,3.200000,295.250000,67,50,101830,0.000000,7690,3
1267,2018-10-20 15:00:00,102230,130,1.200000,295.950000,64,\N,101720,0.000000,7747,0
1268,2018-10-20 15:00:00,102080,190,2.800000,295.650000,79,100,101970,0.000000,7761,0
1269,2018-10-20 15:00:00,102060,360,1.900000,294.950000,77,\N,101920,0.000000,7790,0
1270,2018-10-20 15:00:00,101420,30,0.600000,299.250000,76,\N,101370,\N,61968,\N
1271,2018-10-20 15:00:00,101820,180,7.200000,297.050000,53,\N,101750,\N,61972,\N
1272,2018-10-20 15:00:00,\N,80,4.200000,299.450000,81,\N,\N,\N,61976,\N
1273,2018-10-20 15:00:00,101610,90,3.300000,297.350000,76,\N,101460,\N,61980,0
1274,2018-10-20 15:00:00,101890,80,5.700000,273.950000,90,\N,101510,\N,61998,\N
1275,2018-10-20 15:00:00,102030,170,10.700000,281.750000,78,100,101940,0.000000,71805,3
1276,2018-10-20 15:00:00,101230,80,7.000000,303.150000,64,\N,100910,\N,78890,\N
1277,2018-10-20 15:00:00,101300,60,6.500000,303.050000,63,\N,100790,\N,78894,\N
1278,2018-10-20 15:00:00,101220,70,5.100000,303.250000,60,\N,101130,\N,78897,\N
1279,2018-10-20 15:00:00,101230,100,5.200000,302.650000,71,\N,100790,\N,78922,\N
1280,2018-10-20 15:00:00,101180,110,6.200000,302.650000,65,75,101090,\N,78925,0
1281,2018-10-20 15:00:00,101030,130,2.300000,303.650000,68,\N,100970,\N,81401,\N
1282,2018-10-20 15:00:00,101070,120,3.800000,304.750000,55,\N,100980,\N,81405,0
1283,2018-10-20 15:00:00,101020,140,2.600000,305.850000,53,\N,100940,\N,81408,\N
1284,2018-10-20 15:00:00,101080,20,1.400000,305.550000,55,\N,99890,\N,81415,\N
1285,2018-10-20 15:00:00,96540,130,27.800000,261.550000,88,\N,96000,\N,89642,\N
1286,2018-10-20 18:00:00,103110,340,1.500000,282.350000,86,\N,102220,0.000000,7005,0
1287,2018-10-20 18:00:00,103130,10,1.600000,283.650000,76,\N,102550,\N,7015,0
1288,2018-10-20 18:00:00,103100,50,3.400000,287.750000,76,0,103000,\N,7020,2
1289,2018-10-20 18:00:00,103070,350,1.300000,285.050000,86,\N,102250,0.000000,7027,0
1290,2018-10-20 18:00:00,103080,40,2.500000,283.250000,72,\N,101220,0.000000,7037,0
1291,2018-10-20 18:00:00,102960,360,3.000000,283.750000,78,\N,101800,0.000000,7072,0
1292,2018-10-20 18:00:00,102970,40,3.600000,285.650000,87,\N,101780,0.000000,7110,0
1293,2018-10-20 18:00:00,103010,70,3.600000,287.050000,80,25,102310,\N,7117,2
1294,2018-10-20 18:00:00,102910,10,2.100000,287.050000,67,\N,102460,0.000000,7130,0
1295,2018-10-20 18:00:00,102980,10,2.800000,283.950000,77,\N,101210,0.000000,7139,0
1296,2018-10-20 18:00:00,102970,50,2.800000,284.950000,71,10,101870,0.000000,7149,1
1297,2018-10-20 18:00:00,102900,350,2.100000,283.650000,79,\N,101460,0.000000,7168,0
1298,2018-10-20 18:00:00,102870,40,2.200000,285.850000,77,\N,98770,\N,7181,0
1299,2018-10-20 18:00:00,102870,330,1.500000,284.150000,82,\N,101030,0.000000,7190,0
1300,2018-10-20 18:00:00,102820,50,5.800000,288.650000,69,\N,102300,\N,7207,\N
1301,2018-10-20 18:00:00,102790,50,3.600000,289.350000,67,\N,102480,0.000000,7222,0
1302,2018-10-20 18:00:00,102850,10,2.500000,288.450000,61,\N,101500,0.000000,7240,0
1303,2018-10-20 18:00:00,102780,20,2.500000,289.050000,67,\N,100800,0.000000,7255,0
1304,2018-10-20 18:00:00,102700,250,3.900000,289.250000,64,\N,100000,0.000000,7280,0
1305,2018-10-20 18:00:00,102840,260,2.100000,283.350000,91,\N,99540,0.000000,7299,10
1306,2018-10-20 18:00:00,102620,30,6.000000,290.650000,75,\N,102340,\N,7314,\N
1307,2018-10-20 18:00:00,102760,20,3.000000,287.050000,78,\N,101310,0.000000,7335,0
1308,2018-10-20 18:00:00,102530,30,6.600000,289.450000,61,\N,97810,0.000000,7434,0
1309,2018-10-20 18:00:00,102640,250,2.400000,287.950000,66,\N,98780,0.000000,7460,0
1310,2018-10-20 18:00:00,\N,240,1.800000,282.650000,70,\N,93040,0.000000,7471,0
1311,2018-10-20 18:00:00,102560,0,0.000000,287.350000,78,0,99700,0.000000,7481,1
1312,2018-10-20 18:00:00,102470,350,2.000000,291.650000,72,\N,101900,0.000000,7510,0
1313,2018-10-20 18:00:00,102400,160,0.800000,289.650000,80,\N,99320,0.000000,7535,0
1314,2018-10-20 18:00:00,102270,320,3.300000,289.950000,61,\N,94130,0.000000,7558,0
1315,2018-10-20 18:00:00,102360,10,6.500000,291.450000,56,\N,101480,0.000000,7577,0
1316,2018-10-20 18:00:00,\N,350,1.100000,288.850000,65,\N,92330,\N,7591,0
1317,2018-10-20 18:00:00,102470,0,0.000000,289.150000,92,\N,101760,0.000000,7607,0
1318,2018-10-20 18:00:00,102460,330,0.900000,289.050000,91,100,98190,0.000000,7621,0
1319,2018-10-20 18:00:00,102460,300,1.100000,288.950000,88,\N,97610,0.000000,7627,0
1320,2018-10-20 18:00:00,102450,240,1.500000,288.350000,89,\N,100660,0.000000,7630,0
1321,2018-10-20 18:00:00,102310,340,1.200000,291.150000,75,\N,102210,\N,7643,0
1322,2018-10-20 18:00:00,102250,90,0.800000,292.450000,74,\N,101870,0.000000,7650,0
1323,2018-10-20 18:00:00,102200,270,2.900000,292.650000,67,\N,100750,\N,7661,\N
1324,2018-10-20 18:00:00,102190,360,1.500000,292.850000,72,25,101880,0.000000,7690,1
1325,2018-10-20 18:00:00,102300,0,0.000000,292.850000,77,90,101780,0.000000,7747,0
1326,2018-10-20 18:00:00,102150,50,1.200000,293.050000,86,90,102040,0.000000,7761,0
1327,2018-10-20 18:00:00,102130,240,1.600000,290.150000,87,\N,101990,0.000000,7790,0
1328,2018-10-20 18:00:00,101590,0,0.000000,296.650000,85,\N,101540,\N,61968,\N
1329,2018-10-20 18:00:00,101960,180,7.500000,296.250000,58,\N,101890,\N,61972,\N
1330,2018-10-20 18:00:00,\N,70,5.500000,298.950000,85,\N,\N,\N,61976,\N
1331,2018-10-20 18:00:00,101750,90,0.900000,295.450000,85,\N,101600,\N,61980,0
1332,2018-10-20 18:00:00,101720,170,12.300000,282.950000,85,100,101630,0.000000,71805,3
1333,2018-10-20 18:00:00,100990,80,5.600000,303.550000,64,\N,100680,\N,78890,\N
1334,2018-10-20 18:00:00,101090,60,6.900000,302.750000,66,\N,100580,\N,78894,\N
1335,2018-10-20 18:00:00,101000,70,5.300000,302.550000,66,\N,100910,\N,78897,\N
1336,2018-10-20 18:00:00,100990,120,5.400000,302.850000,70,\N,100550,\N,78922,\N
1337,2018-10-20 18:00:00,100950,110,6.200000,302.450000,71,100,100860,\N,78925,0
1338,2018-10-20 18:00:00,100680,90,2.000000,306.450000,54,\N,100620,\N,81401,\N
1339,2018-10-20 18:00:00,100750,70,5.600000,305.550000,60,75,100660,\N,81405,0
1340,2018-10-20 18:00:00,100700,80,2.500000,306.850000,50,\N,100620,\N,81408,\N
1341,2018-10-20 18:00:00,100720,0,0.000000,305.850000,55,\N,99540,\N,81415,\N
1342,2018-10-20 18:00:00,96180,120,26.800000,260.950000,88,\N,95640,\N,89642,\N
1343,2018-10-20 21:00:00,103140,10,1.400000,280.850000,90,\N,102250,0.000000,7005,45
1344,2018-10-20 21:00:00,103130,50,0.500000,281.150000,86,\N,102550,\N,7015,0
1345,2018-10-20 21:00:00,103130,50,4.600000,287.850000,77,0,103030,\N,7020,2
1346,2018-10-20 21:00:00,103090,60,0.600000,283.550000,91,\N,102270,0.000000,7027,0
1347,2018-10-20 21:00:00,103100,30,1.800000,280.950000,87,\N,101220,0.000000,7037,0
1348,2018-10-20 21:00:00,103020,240,1.200000,281.150000,84,\N,101840,0.000000,7072,0
1349,2018-10-20 21:00:00,103030,60,4.400000,283.150000,91,\N,101830,0.000000,7110,0
1350,2018-10-20 21:00:00,103040,90,3.400000,286.450000,87,\N,102330,\N,7117,\N
1351,2018-10-20 21:00:00,102990,10,1.500000,282.050000,94,\N,102530,0.000000,7130,10
1352,2018-10-20 21:00:00,103040,30,2.900000,282.650000,80,\N,101260,0.000000,7139,0
1353,2018-10-20 21:00:00,103040,30,2.800000,283.250000,83,0,101930,0.000000,7149,2
1354,2018-10-20 21:00:00,102970,290,2.500000,280.850000,89,\N,101510,0.000000,7168,0
1355,2018-10-20 21:00:00,102970,0,0.000000,283.250000,80,\N,98830,\N,7181,0
1356,2018-10-20 21:00:00,102970,340,1.700000,282.350000,84,\N,101120,0.000000,7190,0
1357,2018-10-20 21:00:00,102880,40,5.200000,286.750000,77,\N,102360,\N,7207,\N
1358,2018-10-20 21:00:00,102830,50,3.100000,287.150000,72,\N,102510,0.000000,7222,0
1359,2018-10-20 21:00:00,102910,60,4.000000,284.850000,71,\N,101540,0.000000,7240,0
1360,2018-10-20 21:00:00,102860,20,1.500000,285.350000,80,\N,100850,0.000000,7255,0
1361,2018-10-20 21:00:00,102780,250,5.000000,286.750000,74,\N,100060,0.000000,7280,0
1362,2018-10-20 21:00:00,102960,220,1.400000,280.150000,97,75,99610,0.000000,7299,11
1363,2018-10-20 21:00:00,102660,50,6.100000,288.850000,80,\N,102380,\N,7314,\N
1364,2018-10-20 21:00:00,102780,40,3.600000,284.850000,85,\N,101320,0.000000,7335,0
1365,2018-10-20 21:00:00,102580,60,6.100000,287.750000,68,\N,97830,0.000000,7434,0
1366,2018-10-20 21:00:00,102760,220,1.100000,282.750000,82,\N,98820,0.000000,7460,0
1367,2018-10-20 21:00:00,\N,230,1.200000,280.450000,87,\N,93060,0.000000,7471,0
1368,2018-10-20 21:00:00,102620,0,0.000000,285.650000,84,10,99740,0.000000,7481,10
1369,2018-10-20 21:00:00,102530,320,0.600000,287.950000,83,\N,101950,0.000000,7510,0
1370,2018-10-20 21:00:00,102510,140,1.900000,285.450000,91,\N,99380,0.000000,7535,0
1371,2018-10-20 21:00:00,102430,10,8.000000,287.650000,59,\N,94210,0.000000,7558,0
1372,2018-10-20 21:00:00,102430,20,8.100000,290.050000,66,\N,101550,0.000000,7577,0
1373,2018-10-20 21:00:00,\N,30,3.400000,286.750000,63,\N,92430,\N,7591,0
1374,2018-10-20 21:00:00,102540,190,0.600000,287.350000,98,\N,101830,0.000000,7607,10
1375,2018-10-20 21:00:00,102560,0,0.000000,286.150000,96,\N,98240,0.000000,7621,10
1376,2018-10-20 21:00:00,102580,50,0.900000,286.350000,94,101,97680,0.000000,7627,45
1377,2018-10-20 21:00:00,102540,200,1.500000,286.550000,95,\N,100740,0.000000,7630,10
1378,2018-10-20 21:00:00,102350,300,1.100000,287.950000,74,\N,102250,\N,7643,0
1379,2018-10-20 21:00:00,102240,120,2.000000,288.950000,87,\N,101860,0.000000,7650,0
1380,2018-10-20 21:00:00,102200,300,2.200000,291.550000,74,\N,100750,\N,7661,\N
1381,2018-10-20 21:00:00,102180,330,2.600000,291.750000,69,0,101870,0.000000,7690,1
1382,2018-10-20 21:00:00,102400,240,0.800000,290.150000,90,\N,101870,0.000000,7747,0
1383,2018-10-20 21:00:00,102200,50,2.300000,290.250000,90,\N,102090,0.000000,7761,0
1384,2018-10-20 21:00:00,102190,230,2.600000,288.550000,81,\N,102050,0.000000,7790,0
1385,2018-10-20 21:00:00,101500,0,0.000000,299.050000,80,\N,101450,\N,61968,\N
1386,2018-10-20 21:00:00,101930,180,7.000000,295.750000,56,\N,101860,\N,61972,\N
1387,2018-10-20 21:00:00,101620,170,3.000000,294.650000,84,75,101470,\N,61980,0
1388,2018-10-20 21:00:00,101530,70,0.500000,273.250000,97,\N,101150,\N,61998,\N
1389,2018-10-20 21:00:00,101500,270,2.300000,299.050000,83,\N,101420,\N,67005,0
1390,2018-10-20 21:00:00,101530,170,13.200000,283.550000,90,100,101440,0.000000,71805,2
1391,2018-10-20 21:00:00,100950,100,5.800000,301.350000,69,\N,100630,\N,78890,\N
1392,2018-10-20 21:00:00,101020,60,7.600000,301.050000,69,\N,100510,\N,78894,\N
1393,2018-10-20 21:00:00,100970,80,4.900000,300.950000,74,\N,100880,\N,78897,\N
1394,2018-10-20 21:00:00,100970,140,5.500000,300.750000,76,\N,100530,\N,78922,\N
1395,2018-10-20 21:00:00,100930,110,4.700000,301.250000,72,75,100840,\N,78925,0
1396,2018-10-20 21:00:00,100690,60,1.900000,301.750000,71,\N,100630,\N,81401,\N
1397,2018-10-20 21:00:00,100790,80,3.500000,301.850000,71,\N,100700,\N,81405,0
1398,2018-10-20 21:00:00,100710,80,3.200000,303.850000,61,\N,100630,\N,81408,\N
1399,2018-10-20 21:00:00,100710,30,1.300000,304.750000,60,\N,99520,\N,81415,\N
1400,2018-10-20 21:00:00,95720,130,34.500000,260.350000,86,101,95180,\N,89642,\N
1401,2018-10-21 00:00:00,103080,110,0.800000,279.850000,91,\N,102180,0.000000,7005,10
1402,2018-10-21 00:00:00,103090,20,0.700000,279.250000,95,\N,102500,\N,7015,0
1403,2018-10-21 00:00:00,103080,140,2.800000,284.850000,84,0,102980,\N,7020,2
1404,2018-10-21 00:00:00,103090,130,1.000000,280.350000,94,\N,102260,0.000000,7027,0
1405,2018-10-21 00:00:00,103090,10,0.900000,279.150000,96,\N,101200,0.000000,7037,10
1406,2018-10-21 00:00:00,103020,270,1.800000,278.150000,94,\N,101830,0.000000,7072,10
1407,2018-10-21 00:00:00,102970,70,3.700000,283.250000,97,\N,101770,0.000000,7110,10
1408,2018-10-21 00:00:00,102980,90,4.400000,285.950000,89,\N,102270,\N,7117,\N
1409,2018-10-21 00:00:00,102970,20,1.800000,280.550000,93,\N,102510,0.000000,7130,0
1410,2018-10-21 00:00:00,103040,50,1.000000,280.750000,85,\N,101250,0.000000,7139,0
1411,2018-10-21 00:00:00,103010,10,1.500000,281.250000,89,25,101900,0.000000,7149,1
